gene,mean_expression
GPR35,0.009824423921226665
PDE10A,0.00981195221673574
ZNF619,0.009795884718958116
SYCP2,0.009782347754137406
LOXL4,0.009778608820888381
HOXD13,0.009771546188569227
WFDC2,0.009770607218047641
ENPP5,0.009762992280603245
ZNF669,0.009761343161199266
KCNJ5,0.009760998140107717
ZNF239,0.009757764390762279
GPLD1,0.009750838508669115
ZNF415,0.009750643510692167
THRSP,0.009731871205449895
PPM1H,0.009721576871461426
CDK11A,0.009713636254830077
HOXB4,0.00971244638230627
RP11.277P12.20,0.009711575873245467
EPHA3,0.009679711368305003
RFESD,0.009676318442979396
SCT,0.009662588651211846
VENTX,0.009658844907157469
TP53TG3C,0.009652391174771138
NAPA,0.009648286965706491
C11orf70,0.009644841220205194
SLC27A2,0.009638048412389313
FAM221A,0.009631758000676996
OVGP1,0.009592595430004675
WDR72,0.009592432109330664
KCNJ2,0.00957771780475086
KLRG2,0.00957506342439462
QRICH2,0.009573921610582743
OSBPL7,0.009573833190447448
ESPNL,0.009571849806419272
SLC17A7,0.009570991953477164
DFFB,0.009568820331270331
CCL23,0.009556476594201776
SLC9A5,0.009556092346543508
KCNH8,0.009554262340858283
ARHGAP44,0.009536372954087541
XIRP1,0.009533500533230257
POLN,0.009525945348455417
RHBDL1,0.009507338756954434
KCND1,0.00950235246822534
MYOM2,0.009501485314392885
TREM1,0.00949892182125161
HIST1H1B,0.009480167821740472
ZNF34,0.00947831082620368
GPR135,0.009468435797075563
THNSL1,0.009467214074553244
CCSER1,0.009464849131983637
EIF4A1,0.009460839609436642
GUCY2C,0.009452946040014558
CAND2,0.00945233753481448
C17orf107,0.00943992706324091
EBI3,0.009439530455513505
LRRC49,0.009423319077649654
C12orf60,0.009411210773993801
ZNF829,0.009383297617861767
MPP2,0.009379189634165227
RYR2,0.00937537079220576
LRP3,0.009374217457131835
PCSK4,0.009371892604606831
AGMAT,0.009361162929740173
CCDC154,0.009360408398094556
ZNF485,0.009346628771317715
SEMA3E,0.009341622721280484
MEIS3,0.009336791513179312
GNGT2,0.00933677510709952
DNAH2,0.009333521374408772
ZNF551,0.009332867499613604
XRCC2,0.009314131090380498
APOBEC3D,0.009306558710060373
SLC29A2,0.009305727008162745
ZNF860,0.009295405190906778
NRXN3,0.009279200523499622
TMEM200C,0.00927183786962206
GPER1,0.009266528837530819
GPR137C,0.009265720449536052
GPR171,0.009261967626628497
MYH3,0.00925369869103495
GLTPD2,0.009245686035677297
DCLK2,0.009236188716446327
ARFGEF3,0.009228417834896125
RBM44,0.009225110936638536
KHDC1L,0.009223277723749743
CD70,0.009218975309504579
IFI30,0.009216277311179811
NOTUM,0.009215212346899588
FGF12,0.00919887712163641
SETSIP,0.009185626214703188
ZNF853,0.009185353775095466
DNAH17,0.009182028447752757
MOV10L1,0.009162385978840835
LINC00672,0.0091574787353443
FAM150B,0.009154971466948655
TCEANC,0.009154716420252592
GOLGA8N,0.009144318222210106
LIN37,0.009116237773405795
PTGER1,0.009115614737106474
PHYHIP,0.00910899822680366
MYEF2,0.009105269285227289
KL,0.009104582400906164
NLRC4,0.00909794531515892
MAST3,0.009097326596249018
TRAPPC5,0.009094178331214071
DKK1,0.009090880487138861
ESRRG,0.009088012359000199
XK,0.009081628272272893
HPCA,0.009077569087412184
TNFRSF8,0.009072105172059393
PPFIA2,0.009059692998200853
PALM2,0.009055992872115002
SCNN1G,0.009054769447307712
RNF215,0.009048177015702456
ZNF154,0.009045050411626992
ZNF135,0.009042474879136939
SEMA4G,0.009031110301317757
C15orf62,0.009014561180247377
MILR1,0.009014473154844826
HOXB5,0.009014308057873455
VAX2,0.009012221007157635
SLC26A10,0.008992352183686186
RAD51B,0.0089861759237501
AK8,0.00898270844327693
ABAT,0.008978262370982707
LDHD,0.008952516544338884
ZNF843,0.008950181848166004
CTF1,0.008944111351935279
RHEBL1,0.008922557019634752
KLK14,0.008920173746663214
SHANK2,0.008916625642026497
LRRC23,0.00890804615044436
TRIM17,0.00890150727913869
MATN3,0.008895924623241487
SLC1A1,0.008894738698045149
ALG1L2,0.008884651820785952
BMX,0.00887038546386144
CCDC157,0.008863294904200446
TMEM133,0.008862481680729532
SMPDL3B,0.008852118243839567
PLIN1,0.008841341595776033
AASS,0.00884077540099226
IGSF22,0.008836665147582426
CRNN,0.008813550634099948
PLCXD2,0.008812612798435008
NTF3,0.00880863436109183
CC2D2B,0.008806538576913985
PLEKHD1,0.008788644428679486
TNNI3,0.00877600565355345
CASQ2,0.008766784227841736
KCNAB3,0.008765727602290791
DYX1C1,0.00875221782468802
MYLPF,0.008741974929310628
PRIMA1,0.008734503748598478
CRTAM,0.00873060973472153
MMP24,0.008727506666586098
NOX5,0.00872612391777386
LIPT2,0.008725247586405041
IGFN1,0.008720500579732933
LRRN3,0.008718772193059226
RP11.762I7.5,0.008716485284219514
ARL17A,0.008716473442237109
ZNF396,0.008712993527682412
CCDC144A,0.008712544741220032
HIST1H2BH,0.008698766570020196
LIPH,0.008691066789706022
FAM3B,0.008690558028536917
TBXA2R,0.008683332914350838
CLEC9A,0.008674091801343375
PDZD7,0.00867265887213069
TSPAN1,0.008665030341077325
SDS,0.00865654598008718
RASL11A,0.008652719835571896
AL356053.1,0.008646832051261372
MIA,0.008618991057209622
PRH1,0.008604434300337405
ABHD16A,0.008594461969587188
CCL14,0.008585163151586292
AL358852.1,0.00858019677219012
RP11.81A22.5,0.008579925763488606
VTCN1,0.00857111614271505
EIF4EBP3,0.00856546704836239
MYB,0.00856175794210655
S100A1,0.00855475091776311
HAS1,0.008549283474486396
VIL1,0.008546336054407208
ZNF365,0.008543017289496415
EBLN2,0.008527397912069662
C7orf61,0.00852576835660745
USP51,0.008520168677860538
GDF15,0.008515016971439715
PTPRS,0.00851455634299493
LCE6A,0.008511142570846128
CH507.513H4.6,0.008502591426009374
LRRC10B,0.008495732648483176
RPS6KL1,0.008488799069101447
FANCB,0.00848654257935404
FAM86B2,0.008484787696244701
C15orf65,0.008463476667341017
TNNC2,0.00845064657018674
APLP1,0.008447126836966206
WDR31,0.008438522723928981
ZNF471,0.00842855397044428
PDE1C,0.008423543035589306
MCF2L2,0.00841417180880016
TTLL1,0.008414024622827176
CCDC39,0.00841271650317489
HPDL,0.008404474064016974
CDH15,0.008403318459229753
BEND7,0.008390944426422877
SST,0.008386007898690685
TMEM71,0.008376035913331619
ACHE,0.008375423164754514
MAB21L3,0.008371257525406137
CLHC1,0.00837125103698661
FOXL1,0.008371085940015238
HOXC12,0.008367375131474425
FAM228B,0.008367326036589035
IL37,0.008346403646745429
KLRC2,0.00834244390986613
TIMD4,0.008341962631964525
OCA2,0.008336886023448793
WNT6,0.008334788561656776
KCNT2,0.008328164502090176
STAC3,0.008323097021769215
TPSD1,0.008322891760740848
TP53TG3B,0.008321120249514547
TMEM262,0.00831924183972624
P2RX5.TAX1BP3,0.008310498608066546
DPF3,0.008300797014639077
TET1,0.008298506035117914
DNAJC17,0.00829318528439825
TRAM1L1,0.008286307683054186
RGS11,0.008281313030925018
CASS4,0.008272266989906893
ELMOD1,0.00827015657594662
RHPN2,0.008269809383824961
CPS1,0.008263926015587042
SLC38A11,0.008257230780772026
ESR1,0.008252316136036487
C17orf97,0.008248174057298939
PLEKHS1,0.008240218144773647
CCDC151,0.008239054324611134
FOXC2,0.008231561285573126
SLC25A34,0.008226233084272864
PCSK1N,0.008214808655100943
HIST2H2AB,0.00820494107655342
CLEC2A,0.008201083057368828
HAPLN1,0.00819570625459911
FBXL22,0.008182787539943165
CCDC189,0.008181132721585153
ABHD1,0.008164731896673607
BLK,0.008156263867750863
OPHN1,0.008142761935461436
NOS1AP,0.008141206367718463
PNOC,0.008140873731366845
TMEM233,0.008138138060735552
MATR3,0.008128608225394558
CTH,0.008119666221126027
CTD.2568A17.1,0.008105016159300772
ADPRHL1,0.008098332396406211
SIX4,0.008092273742157891
AKR1E2,0.008079209050397999
BRSK1,0.0080689097575794
MPZ,0.008067918583652042
CUZD1,0.008067739572351343
KIAA1024,0.008066971225059585
JPH1,0.008065625186392804
RELL1,0.008057383092626042
HIST2H2BF,0.008052941337721237
SV2B,0.008045864667718774
RADIL,0.008038564332273622
UNC5CL,0.00803665661357886
LVRN,0.008018352732753121
FBXL13,0.008016634461106054
CACNA2D2,0.007998369683493052
SLAMF6,0.007995457197261961
KRT34,0.007995028172107722
TNFSF8,0.007984915957940335
DKK2,0.007984334516604215
GPR12,0.007977466314833686
REPS2,0.007969306744881813
C1QTNF4,0.007967106011134898
KLHL4,0.007950634899123616
CGN,0.007946760153138874
EFCAB1,0.007942697983111768
ABCA4,0.007938496472425019
RNF165,0.007935207213787054
BOD1L2,0.007935206399650762
UBE2V1,0.007934097373327672
ZNF334,0.007927859165021126
SHD,0.00792288538438595
LRRC73,0.007922408053811811
FMO4,0.007920754271627263
DBF4B,0.00791924920500509
RNFT2,0.00791800157814626
AKAP5,0.007915602293827676
SLCO1C1,0.007883533761398682
C6orf52,0.007876521013430412
MPV17L,0.007876460693332534
CYP2W1,0.007875996092889482
GABRD,0.007873812702712634
C8orf48,0.007862796599896539
CCDC40,0.00786080818302584
INPP5B,0.007860741448520824
SLC9B1,0.00785405257877135
MYEOV,0.00785121578254447
SLC24A4,0.007849085582605261
KCTD11,0.007848618663107322
NACAD,0.007841966108770559
STAP1,0.007840075634962676
HMGCS2,0.007834288754210567
DUSP9,0.007831977840685686
SMG8,0.007830131182212704
LSM1,0.00781810036952922
ZNF812P,0.007815506210587672
HYAL4,0.007812263555084633
SEPT5,0.007797449555815451
CEP19,0.00779188759871666
SYNPO2L,0.007790409151884104
ANGPTL5,0.007780517371285041
HSH2D,0.00778030234062119
RGN,0.007767633097061259
GRIA2,0.007762722523007172
MS4A1,0.007748720316302697
MAP10,0.007748447703999399
BRINP1,0.0077473191137345425
STAR,0.007741064918751748
B3GAT2,0.007737760635598606
DMRT3,0.007728756880325987
PHOSPHO2,0.007721421339653975
WDR38,0.007709968933798619
RAPSN,0.0076982434715656255
CLN6,0.007697543511722261
ENPP3,0.00769699468517935
ADGRE1,0.007685088311994313
SAMD3,0.007683558179842715
MS4A14,0.0076694443131124735
GNRH1,0.0076664067459422235
CTD.2105E13.14,0.007652417861467955
XYLB,0.007650181700457011
CENPV,0.00764989640736422
EPHB1,0.007647215333205975
NCAM2,0.007633909089675802
RIMBP2,0.007633371315649803
SLC16A4,0.007620359222028429
UBE2QL1,0.007614139048074255
SNHG15,0.007607478525070165
PPP1R32,0.007607390746375583
CA3,0.007606995668237572
SLC4A5,0.007604916413493504
BTBD8,0.0076039716946762915
TONSL,0.00759809518491985
LBP,0.007596019186720942
CTXN1,0.00758085096415305
ZNF132,0.007570590207118861
F2RL3,0.0075660932389710915
FAM161A,0.007563553923210561
SLC2A4,0.0075568632771637265
GKAP1,0.00754411385351459
ZSCAN2,0.0075417958594710625
NOXO1,0.00753611952855887
GGTLC3,0.007535765403943346
AVPR2,0.007528543916364379
CLVS1,0.007526285749002798
KLC2,0.007525709587217167
RGS9,0.007525618700002203
RP11.290D2.6,0.0075253381930439674
MESP2,0.0075158713915884886
RSPH4A,0.007515601369718843
RP11.166B2.1,0.007514821575177426
RPL10L,0.007499041023435972
CLIC5,0.007493708184025935
LRGUK,0.0074899603939609025
ZNF726,0.007481823397787991
ITGA10,0.007472570615493699
CLECL1,0.007468955801022763
EID2B,0.007467043764938582
CYP21A2,0.0074667173209569315
DACT1,0.007462884317960171
TMEM256.PLSCR3,0.007459234076225205
GPM6A,0.007452247207922652
CECR6,0.007443642132724358
C8orf37,0.007440801611207179
MACROD2,0.007434397294426596
ZSWIM3,0.007429906074574452
HTR1F,0.007429097513884109
CNTD2,0.007420265393343982
CXorf65,0.007420259990439509
RP11.467J12.4,0.00741832357960821
LKAAEAR1,0.007417841314874737
PYHIN1,0.007416647593706649
NRXN1,0.0074154068500000905
PPP1R36,0.00741347453452104
UGT3A2,0.00741296394771298
FNDC5,0.007411971046829855
CLEC4D,0.007409239200172045
GUCY2D,0.00740726918771567
PPP2R2B,0.007404380804852934
LURAP1,0.0073929662933412766
PRRG3,0.00739223278121443
ANKRD2,0.0073846228766125555
RP1.20N18.10,0.007383030302674565
C15orf57,0.007358697372556522
TSNAXIP1,0.007355971446889915
ZFP69B,0.007349166599725256
CPT1B,0.007328636450878042
TMIE,0.007320461634373823
MAGEE1,0.007314404386360914
EVPLL,0.007304069962327843
RAB33A,0.00730382873127792
SLC25A48,0.0072963040396077745
ZNF391,0.007290963354884394
PCDHB4,0.007285889509497889
CD1B,0.007277677514103075
HCN1,0.007276520182360087
TAS2R14,0.0072635081627511035
ST8SIA2,0.00726256048343829
A2M.AS1,0.007260997662481093
POTEJ,0.007256813544706003
RGS13,0.007255384957553535
RPEL1,0.007254446554460273
ZNF20,0.007253800771686415
CDKL3,0.007249087341968587
TMPRSS11E,0.00724856165663296
MUC12,0.007248008043955493
LINC01125,0.007245355242530242
BCO2,0.007240695348441206
RP11.802E16.3,0.007239114123069688
HMCN2,0.007237987358443785
CCDC183,0.007224068983106424
GPR84,0.007221967573986938
HCAR2,0.007221828035960924
NUTM2E,0.007212452146391206
CLDN22,0.0071974811175011645
MPO,0.007195822006424531
SLAIN1,0.007192874092929411
LPAR4,0.007181629982610412
TMEM143,0.0071734368850458535
ZNF90,0.0071710728552957246
CILP2,0.007160453606915001
ZNF852,0.007155067157863781
CSNK1A1L,0.007144629165826254
SCLY,0.007139798377128626
FN3K,0.007138135984836035
SLC34A2,0.007129585900843539
CTAGE9,0.007124984131151477
EBF2,0.007124756024965388
ELOVL2,0.007121754403145898
TBX6,0.007120935579404136
SIGLEC14,0.007111576712684126
JPX,0.0071101110206534535
CCDC148,0.007093188778454104
CSRNP3,0.007091421584617223
PCDHGA6,0.007076796909041752
MRPL38,0.00703528972453629
OXER1,0.007026439569643791
C10orf35,0.007015131413936615
SLC23A1,0.007014306397824887
MYCBPAP,0.007012320423363061
KATNAL2,0.007011784277609642
STXBP6,0.007007744286628748
KIF5C,0.007004065180061669
EDA2R,0.007001119659633826
PCP4,0.0070000018505071175
TFR2,0.006998873753658193
RAB3B,0.006996965615559888
ZNF565,0.0069943030198283546
ZBTB16,0.0069897772855316564
AC110615.1,0.006988009820316011
CTRC,0.00698445826176776
CTNND2,0.006980330566104674
HIST1H1D,0.006972159918965094
AFF3,0.006971988308903397
C9orf152,0.006969550439458809
GNG10,0.006967887578421081
NAALAD2,0.006964951260200399
S100A7L2,0.006956530500524092
CD244,0.00694549586993969
CPEB1,0.0069386721496155716
POLR2J2,0.0069353452186710785
GRIN2A,0.006931143979363094
TIGD1,0.006917339410410812
SPEF2,0.0069162779000421235
ZNF93,0.006913749686140098
TMEM81,0.006888028160231003
ZDHHC15,0.006881479321923477
ZNF773,0.006878822425145976
ZMAT1,0.006874785123281921
TAF7L,0.006867074561829598
CTRL,0.006866912918769761
VPS37D,0.006864797151246608
GPT,0.006863748494362989
CABP1,0.00685630827550067
ACTC1,0.006852898771399694
C7orf25,0.0068462724421198004
MED12L,0.006845161516145365
NUTM2B,0.00682657833723043
ATP1A2,0.006824255581723144
ZNF582,0.006823216645133416
ZNF19,0.006816111357006806
ZBED8,0.0068141034502067314
CATSPERB,0.006807929237946769
GLT1D1,0.006798503118635013
MAN2B1,0.006792129368971515
TAC1,0.006792099566649127
ANKHD1.EIF4EBP3,0.006785233831958265
HDX,0.0067816477836362575
ASIC3,0.006780916146489958
KCNIP2,0.006769921112534226
IGF2BP3,0.0067490694538646975
THAP10,0.006748193418545439
CHRNA10,0.006748049217738853
SOX8,0.006732705906526932
GSTA3,0.006722366128930983
MFSD4A,0.006698673825390291
ZAN,0.0066959964518515476
GTF2H4,0.00669514284228647
CSNK2A3,0.006695134848948346
RHBG,0.006693153290559125
GGN,0.0066896731539672575
CNR1,0.006689006327003833
WBP1,0.0066857002675533295
MYO18B,0.0066833904888850965
FHAD1,0.006681783482531048
FTCDNL1,0.0066814438150023785
SPINK1,0.006679683825038127
CHADL,0.006677061393363586
WBSCR27,0.006669072742691103
AARD,0.0066659953568550135
LCE1D,0.006662457490598918
M1AP,0.006654370477460078
SLC25A29,0.006644437545972154
SARDH,0.006638787390775239
GABRQ,0.006638419154464014
FXYD1,0.006638229386695963
STRA6,0.006636071530793677
TSTD3,0.006625273567161812
AGT,0.006624379152099028
SGCA,0.00662202506467996
NPY1R,0.006612456446846589
C6orf15,0.006610367126417476
CH507.513H4.3,0.0066068458142659525
CAPN6,0.006605249317671289
PAM16,0.006596290167199066
PFN4,0.006592820959770127
RP11.309L24.4,0.006592139971769408
GLI1,0.00658970114016375
TLR10,0.006572942786066738
KYAT1,0.006572261576028849
ZNF345,0.006571921464425839
SLC8A2,0.006565085902119314
INPP5J,0.006564636005471084
ABTB2,0.006563052239007508
LAX1,0.006560636178547183
DIRC3,0.006555450500439334
TP53TG3F,0.006547854386812804
SYCE2,0.006546064964588115
FAM53A,0.00654508735959893
CEL,0.006538410825247796
IL1F10,0.006533682148977621
GNAZ,0.006528958826270324
ACRBP,0.006515843682731224
ALDH1A2,0.006504673757497838
HHIPL1,0.006497969542512831
TMEM213,0.006488393622123643
SCUBE3,0.006488275917752689
SNCB,0.00648392080668582
ACRC,0.006475797626159049
CIDEC,0.006472639394122244
SLC19A3,0.006469968015587093
PLA2G5,0.006461411122454712
SNAP25,0.006460768571555219
TRPM1,0.00645876411866668
TREML1,0.0064539894066899025
RND2,0.006453241215439032
B3GALT2,0.006451830267906189
C17orf67,0.006447747744471821
GABRB3,0.006444073670747264
CACNA1D,0.006435993047344764
SMIM1,0.006424478791802135
TXK,0.006423632312097297
LIPN,0.006402741698239813
EFCAB10,0.0064016008959306
LTA,0.006397415766652846
KLHL30,0.006396336764689313
RND1,0.006388610611293489
PIK3R6,0.0063813235980785445
RIMKLA,0.006369199628466802
ADRA1D,0.006365023454688243
C1QL1,0.006364516519158092
RP11.589P10.5,0.00636004592409197
TSSK6,0.006345077140244427
SALL1,0.006338403566388894
LRRC29,0.006330195617004736
ZBP1,0.006325090168327685
C9orf43,0.0063194645852442605
TMEM182,0.006303369160124798
CGB7,0.006301554425662717
RP11.745O10.4,0.006299647373079464
LA16c.431H6.6,0.006295940191145764
FAM101A,0.006285267407136247
RP11.24C3.2,0.006281175262091176
ELFN2,0.006278962982411416
FPR2,0.006276878694824825
ABO,0.0062743714017583834
RENBP,0.006273382892277067
TP53TG3D,0.006263462222175093
ARL11,0.0062620036106630665
CSF2,0.00624929087248859
CRMP1,0.006242662766911336
KRT13,0.0062193029516974824
HIST1H3H,0.006218981170496404
PCDHB6,0.006216512955971901
CD300LB,0.006214274870638816
HIST1H3E,0.0062045172498320905
BDNF,0.006201166215519242
MSS51,0.006199685424961002
CLDND2,0.00619531704100552
CTB.5E10.3,0.006189817871084276
TBC1D30,0.006181347942510188
MROH7,0.006179760870159857
AC138969.4,0.006177436165659633
FAM171A2,0.0061763816371264045
RAG1,0.006176057462858048
CRYM,0.006175939092375585
PRR34.AS1,0.006171542460357906
AP003068.23,0.006170873511705967
MIXL1,0.0061705319198551555
RP11.286H14.4,0.006168802422995599
HYKK,0.0061662965361645675
ZNF660,0.006161079920877684
LCE5A,0.006159072334797967
FADD,0.006153508132656678
KIF4B,0.0061533407166304175
ZNF284,0.006151375268271427
IL10,0.006150211127388556
GPBAR1,0.006148804645269912
PRDM6,0.006148321788437319
CUBN,0.006144613965062906
MYRIP,0.006143414224220428
PDZRN4,0.00614177371492449
FTHL17,0.006136924867203694
AKNAD1,0.006135292894003407
FAM81A,0.006132007928084064
KIF27,0.006131311298798251
FETUB,0.006131007823328309
FCRLB,0.00612961421936553
FRS3,0.006126191615071518
POPDC3,0.0061251637556694995
PAX1,0.0061136228063248645
DNAAF1,0.006109094678960888
ZNF883,0.006107770547961557
C1QTNF7,0.006104284909782031
ATAD3C,0.006101090238978531
KCTD4,0.0060973501955436556
ICAM5,0.0060922520247516255
SH2D1B,0.006090899472994521
HHIPL2,0.00609010344506889
ACADL,0.006087364049147296
NUP62CL,0.006085424184404461
CTD.3088G3.8,0.006079720024833616
PIGB,0.006077021163030966
CFAP73,0.006076645007394008
GPR55,0.006075057096236589
SMOC1,0.006071858848167571
C4orf36,0.006063499124042246
CFAP70,0.006062267829250816
NPIPB6,0.006061825432524775
ZC2HC1C,0.00606157211278448
PLAC1,0.006057442024054117
DCDC2,0.006057408891174177
ZNF878,0.006054040118558517
MCHR1,0.006040903092022763
PDE6B,0.0060351308410530845
KMT2E.AS1,0.006034294056971342
HBZ,0.006029999907443065
SULT1B1,0.006026418398547646
RANBP17,0.006022963796230341
HOXB6,0.006019796658035935
RP11.84A14.5,0.006002661309494878
COLGALT2,0.0060025941309155215
MYO1H,0.00598473765498755
RPH3AL,0.005970474825986964
SERPINA5,0.005967871908912596
DDX47,0.005957268326487762
RBM20,0.005945644039191947
IFNG,0.0059447439498459265
IL31RA,0.005940445655623809
LTK,0.005935735507121938
ZSCAN20,0.005933924818670513
NXPH3,0.0059327494772459495
ANKDD1B,0.005932051071662776
AATK,0.005922622435929759
STOX1,0.00591364512775118
PSG7,0.005911417083432343
HRASLS,0.005909925388381971
REEP1,0.005906530859454578
ZNF540,0.005902027378216485
PLEKHA6,0.005900479409078889
INSL3,0.005900197471214446
TCAP,0.005895646548034339
MYOZ1,0.0058942983876790435
TP53TG3,0.005893422031639428
NPIPB8,0.005892558159022931
FAM71E1,0.005892166362100879
RAB44,0.005890317113194245
KLRG1,0.005889311161459677
PCDHGA2,0.005886028193874865
KLK4,0.005864484420675315
ZNF713,0.00586304690269445
ZDHHC11B,0.005862277691924809
KLHL35,0.005861278080584987
NXPE4,0.00585001687340389
FAM157C,0.005848413419644564
WDR86,0.005847997889416107
TUBAL3,0.005845884613643419
SLITRK2,0.005843434655508458
ATP8B3,0.005842803033771894
DLX2,0.005839606710025017
CTD.2537I9.12,0.005838446516469614
KRT81,0.005835067258765366
SYT13,0.005834910253815303
CCDC7,0.005834379042221221
KCNRG,0.005827240522531484
TEX101,0.005824108392197565
FAM131C,0.005816427287676476
RBBP8NL,0.005810188882003557
RP11.307C12.12,0.005800255580453683
SSC4D,0.005798895331408014
RIMBP3,0.005797925621073767
KLLN,0.005797908450199279
TMEM156,0.005785873147430799
PPP1R1C,0.005784563103456371
GOLGA8F,0.00578122731569587
TIMP4,0.005773705041763799
MYOCD,0.0057694266568746
ZNF114,0.005762204133122173
CMTM2,0.005753960386412033
ADCYAP1R1,0.005749868685441301
NCR3,0.005749721894201064
GPR27,0.005748439259481746
TNFSF11,0.005747683790345855
SV2A,0.0057339908320777466
ACR,0.005722383000203316
LINC01001,0.00571850524438138
C6orf163,0.005710441742511774
ANO4,0.005695876498885502
NPIPB15,0.005695831450010767
RP11.798K3.2,0.005694951886767583
FSIP1,0.0056828121771875595
HRC,0.005680421330281441
GCSAM,0.0056761221479106425
SLCO5A1,0.005673790116183805
NTRK3,0.005667098557317494
CLNK,0.00566623927346918
SLC45A1,0.005654999085806853
GOLGA8G,0.005654570406043767
USH1G,0.005650306724949389
GPR182,0.0056486455415258345
TLE6,0.005639783495309337
GPR3,0.005628767787225988
KLHDC9,0.005624925902742424
PMFBP1,0.005605298310320898
CTC.518B2.12,0.005603323067655626
ITGB3,0.005597386706546442
FAM155A,0.005596915494329882
CCDC36,0.005596830330739748
C11orf98,0.00558039452263851
SMIM10L2B,0.005578419107277662
PSG4,0.005575368489255968
RNASEK,0.00556852256521484
SH3BGR,0.005566866636670978
OPRL1,0.005562477208525929
SLC25A25,0.00555266977738071
PRR29,0.005537282256101141
BHMT,0.005533510782071297
AC241585.1,0.005530268274593037
ADAMTS8,0.00552970768008011
IL18RAP,0.0055265950150047705
MAPK10,0.0055223640227159915
TMEM240,0.00551962862346346
SNHG19,0.0055161138984146495
C9orf172,0.005514044437976862
MYLK4,0.005511378462346185
LRRC6,0.0055096221976722315
ZNF382,0.005502943245583022
PLAG1,0.005499088951688729
GRIN3B,0.005497144596860898
KLHL23,0.005495565715215064
HECW1,0.0054939381827581795
IL20,0.00549387519821426
KIAA2022,0.0054847819619620874
SLITRK5,0.0054833083752764775
GRIN2C,0.00548199379187546
ZNF222,0.005481240271732507
ZNF749,0.005480833548978464
TPSG1,0.005479706784352561
AOC1,0.005474283699168274
SLC13A3,0.005466985485411638
SCRG1,0.005466902098118864
ADAM11,0.005463639483941312
TCF15,0.005451310672704747
CAGE1,0.0054454673698406345
CCL20,0.005438407624004693
ATP1B2,0.005436852771714823
CHST6,0.005434998465294869
BTLA,0.005430748155772291
IGSF9B,0.005421304988940031
DGKI,0.0054200954044496775
MAPK8IP1,0.005417747509400576
F8A2,0.005415330807499538
IL17B,0.005411446242537719
PCDHGA1,0.005411247963344814
CA14,0.005405279727566321
DACT2,0.005404831039787128
KSR1,0.005396282904787569
MTMR7,0.005395390636084096
CFAP46,0.005393753802736863
RNF182,0.005388501587490373
COL24A1,0.005386426280073772
SLC45A2,0.005385242797286305
SLC51A,0.005381472482783905
NECAB1,0.005377176482945878
SCG2,0.005376145194303121
ZNF738,0.005367309274460306
CCDC81,0.005364051915162447
U47924.29,0.005363912623844399
CLSTN2,0.005361359393754542
DEPDC4,0.005360880878982165
ADD2,0.005354280404697191
DAZL,0.00535402920664541
ST6GAL2,0.00535201034601161
SPSB4,0.005347827535788744
EXOC3L2,0.005331793121549467
CXorf21,0.005331447533029594
CATSPER1,0.005319763468393427
CCDC129,0.005316417294227525
PCDHB9,0.005311132858920571
HOGA1,0.005307948352485303
SCN2B,0.005306058026702198
FAM159A,0.005302903766663659
LILRA2,0.005298637544477223
KRT79,0.00529135452793134
ZNF442,0.0052842959662936385
ZNF385B,0.005279063438342896
MATN4,0.005273447180820617
FOXL2,0.005273162578510133
CCDC184,0.005270695794891838
ASRGL1,0.005266527565109809
ITPKA,0.005262866665590678
GGTLC1,0.0052574657347818085
ITIH4,0.0052539564373082675
AMH,0.005247386924873125
TTYH2,0.005245285713120012
FHL5,0.005242833731979724
RGS22,0.0052424308085283694
MAPT,0.005237222457958373
HOXA4,0.005226265515712713
TSKS,0.005225301800382058
LA16c.306E5.2,0.005214446773197478
NLRP10,0.00520855321592053
PADI3,0.005204887653620828
DNAH12,0.005203834630006197
LBHD1,0.005201894913288142
GDF9,0.005200402527455463
AKR1C4,0.005197601257175799
BEND5,0.005189897677558937
NRG4,0.005177258779078919
FABP7,0.005174255677011629
SLC9A2,0.005162829200163583
PSCA,0.005161512371720068
CEBPA,0.005153857664951426
STK32A,0.005153321963272347
SAMD12,0.005151247938737174
RP11.706C16.8,0.005148518707183813
HOXA5,0.005146375357709973
CLEC4C,0.005141033044714012
PRSS53,0.005134925394263488
FGFBP2,0.005134531154932565
GPR173,0.005134052196085848
FREM1,0.00513012677628473
NPIPB9,0.005128822332581147
RYR3,0.005126460695898296
TG,0.005125771541863877
CGB2,0.005124127331948438
SERPINB12,0.005115377784564795
RSPH9,0.00511144595035654
PIPOX,0.0050991263413271365
CFAP54,0.005098114197222602
ABCD2,0.005094895694429512
SYDE2,0.0050925333176227595
GYG2,0.005090953325791075
GFI1,0.005081426969032414
RP11.580I16.2,0.0050696580368556725
JMJD7.PLA2G4B,0.005069338525367889
ALDH1L1,0.005064951959035255
MED26,0.005063078310710705
GABRA4,0.005058584722462079
DNAH14,0.005058216116088905
TNNC1,0.0050574017084197495
SMCO2,0.005054974200709766
RAB4B,0.005049773744794706
TUBA4B,0.005044915990916309
FAM19A2,0.005042389084566508
TNFSF4,0.005040232412862462
ADAM22,0.005033007668738334
TCTEX1D1,0.005030409685823301
RHCE,0.005029712489109166
SOX11,0.00502927265814598
RP11.119J18.1,0.005027809112474618
CNIH2,0.0050275081780967335
KCNAB1,0.005025719816716302
DRD4,0.0050250502019528525
CDNF,0.005023803142522345
