gene,variance
CCDC91,0.09577164093601326
NDUFAF4,0.09574924175692565
GRK3,0.09571005297258406
THRA,0.09569789922723781
SART3,0.0956793651941525
EXOSC3,0.09564075508594799
USP53,0.09558815716836123
DRAM1,0.09558175695443284
AGRN,0.09558155420203115
TSPAN18,0.0955807389202152
CWC22,0.09556628286559306
CASZ1,0.09555992225290484
GPATCH2,0.09553400986745077
SAC3D1,0.09546627875418785
MYLIP,0.0954048388694407
POP5,0.09539431982842315
CPXM1,0.09538418384452783
PYM1,0.0953474368600904
CREBRF,0.09532651318613326
POU2F2,0.09531085529529999
MS4A4A,0.09529341817019617
BCAS3,0.09529178251597296
MTSS1L,0.09528578946640999
LATS1,0.09527474211592918
CDCA7,0.09523509994624903
LMO2,0.09522976246216411
KANK2,0.09517969479068802
RPP40,0.09516675905029325
SNRPN,0.09511529481819228
ITSN1,0.09510704683338084
NID2,0.09504644664137478
APELA,0.095041595722573
PI15,0.09497559163118102
CDC26,0.09496589953865174
LANCL2,0.0949651525848464
UBTD1,0.09495265518847218
SLC38A7,0.09492749519137113
GFM2,0.09492548456817848
TMEM18,0.09492467574152803
EIF2D,0.09490870847552425
THAP11,0.09478690869085568
EP400,0.09478391662925542
CD6,0.09476022611006597
TAF1C,0.09474237907139747
MIOS,0.09474080772119356
DNMBP,0.09474076320031764
MMP11,0.09472220857966328
RIPK2,0.0947194757102459
FLYWCH1,0.09469837241626797
FNTB,0.09469178593698357
CCDC88C,0.09467096537178676
ARL4A,0.09466332384528525
SENP2,0.09464828371695826
VAV3,0.09463805035415387
USP19,0.09461423951017986
MXD3,0.09460247884030688
HBEGF,0.09459018347296655
FCF1,0.09458305947422278
VPS41,0.09457720656580638
RP9,0.09456441325097552
PSMD9,0.09455280619744663
ZNF266,0.09455091413832682
DCBLD1,0.0945501988744365
PTPN9,0.09451211282647895
DNTTIP1,0.09451034720491756
AAED1,0.0944983735907378
USP12,0.09445593552411354
SERPINB11,0.0944380285201562
CCDC88B,0.094410955947007
STXBP1,0.0943773807136375
ADCK5,0.094373699314881
SYNE3,0.09435605846522635
FGD3,0.09432392557637265
RCC1,0.09432248842302382
ENDOU,0.09428750189174881
PANK4,0.09425350932299266
PRKAG2,0.09423832831598557
SFXN4,0.09422240843970181
CRY2,0.09420452370796845
CADM4,0.09419429797470656
C16orf74,0.09419200923475486
STX2,0.09417421478362137
DBR1,0.09415262581717734
EPHA4,0.09414684130930889
XPC,0.09414112084673266
STX18,0.09410382276357138
PLPP5,0.09409239715375625
FKBP14,0.09407392847593604
UBE2W,0.09405081895932961
UBASH3B,0.09404417796859191
ATG14,0.09402205059036826
ARHGEF16,0.09402175059653664
TMEM251,0.093999962379182
PVR,0.0939856907066041
C1orf56,0.09394976192264974
RIC1,0.09394629269757371
SEC14L2,0.0939356570003881
STK11IP,0.09388122710459781
EVI5L,0.09387222254581223
GCC2,0.09386525543137077
ZNF518B,0.09384112815174343
TTC38,0.09383012603259851
KPNA1,0.09376971586922418
C11orf1,0.09374762185770151
NFATC1,0.09374318406161722
CSNK1G1,0.09370762562655999
DPH3,0.09369163524034518
LZIC,0.09364741698346304
ZNF268,0.09363848431792597
ZSWIM7,0.09361300325268568
LCE2C,0.09359605143221036
RALGPS2,0.09355842304524283
GPAA1,0.09353068712651452
VKORC1L1,0.09349507963010112
SMC2,0.09349054170819428
RASA2,0.09347926600315207
GRB10,0.09343015640996746
RNF169,0.09342530359812302
FYCO1,0.09341880967932692
CNTNAP3B,0.09338947007461604
BRI3BP,0.09333416274923219
KCTD17,0.09333262049606085
GZMB,0.09327689421626473
HIP1,0.09325357198801536
PHRF1,0.09323194121018641
C2orf69,0.09320479562539594
NPL,0.09318668956880359
SOCS6,0.09313753725110394
RCBTB2,0.09312318264284772
SGCB,0.0930921903052122
CFDP1,0.0930365300717885
IRF2,0.09293181362465124
NDUFAF6,0.09289986704050339
MARK4,0.09288985574277853
STXBP3,0.09287660995164326
TULP3,0.09284534434609791
SNAPC4,0.09282546427924851
MARCO,0.09281278388300758
ARHGAP26,0.09279912057797929
ATR,0.09278018448289237
ALG8,0.09276175891648905
ZNF462,0.09275188503878311
PDE4D,0.09273618559595459
GSR,0.09272140135535308
OSBPL10,0.09268154690430591
NGDN,0.0926618617034612
TC2N,0.09265827352101806
TYRO3,0.09263969965970091
NEDD4L,0.09263269831486272
PIGK,0.0926162209143422
GLMN,0.09259986753656022
DDHD2,0.09256722688066407
C8orf82,0.09256179778191251
COG5,0.09254189506313439
CDK17,0.09253393675905064
ELP5,0.09247284603074846
WNT7B,0.09245730798796258
CPXM2,0.09244929681761078
UNG,0.09244845847349507
WDR75,0.09244454897557587
MRPL2,0.09244387080826079
IL1RAP,0.09240149495791408
ACADM,0.09240124282154726
INO80C,0.09235347488863128
GABPB1,0.09235260678759083
MAP2,0.09234183300375724
SLC39A3,0.09232976187950795
EDC3,0.09230618328128556
TRAK2,0.09226955490139248
ZNF808,0.09222300891404248
CNTNAP2,0.09220622468545495
ITGAX,0.09218877113363089
ALOX15B,0.09215920143250686
CARNMT1,0.09214517015960069
TPGS1,0.09213070521436129
TOR1B,0.09207468266120315
ARHGEF11,0.09207098929425464
RASSF3,0.09206575848727003
CIPC,0.0920404913185079
TEP1,0.09202321197601719
FAM127C,0.09197018782449448
CDR2L,0.09196999186835803
ST3GAL6,0.09195597760827574
SPIDR,0.09192211288066722
GTPBP1,0.09191723991073716
KATNB1,0.09184896293414568
KLHL5,0.09184661304151621
KIAA1462,0.0917684805082623
GLA,0.09175956392970991
STEAP3,0.091758602963915
OTUD4,0.0917508264862776
MED21,0.0917483816324106
FAM76B,0.09172523790093245
APBB2,0.09168323405394264
DCK,0.09159499904570173
SLC19A1,0.0915892604603537
SLC9A6,0.09158793858942349
RABEPK,0.09158278263318473
CDK2AP2,0.09157423426803694
RASSF7,0.09155472195270052
EME2,0.09154207782850549
DGKQ,0.0915336413378397
ORC2,0.09153348272745844
RPS6KA2,0.09153199901145159
SKAP2,0.09150591160752715
OXR1,0.09149830992757205
GRAMD4,0.09145272830182342
TNRC6C,0.09142135527051684
ZFYVE1,0.09141060067570003
NDC1,0.09140351542160818
DUSP12,0.09140104180944467
KCNK1,0.09139869740107195
SEC24A,0.09136833434113384
LMAN2L,0.091335718157379
MT.CO1,0.0912955480921769
ZER1,0.09128174121577864
DHX37,0.09127407436678558
COG2,0.09126141435805006
GEN1,0.0912574320400091
ZCCHC14,0.09125444362138416
SPTSSB,0.09125249938903753
TMEM41A,0.09123842666567589
ZNF513,0.0912062350875578
ZNF281,0.09114594263195726
FAM114A2,0.09107040142638359
MPV17L2,0.0910583339785375
ECSIT,0.09103168915004542
C1orf174,0.09100970329856409
SURF1,0.09100745645232165
CAAP1,0.0909909611006557
DIRC2,0.09097987426252611
MATN2,0.09096002136767235
PCOLCE2,0.09095876335058822
MOB1B,0.09093889767872713
POMT1,0.09092097547759226
RMND5A,0.09088727175677146
CDCA5,0.09086916996211322
CHCHD4,0.09082566314430317
RBM18,0.09068939245842801
CHI3L2,0.09064171688850428
TSPAN6,0.09061860542737703
EBAG9,0.09060524219411249
SLC9A3R2,0.09053794604190549
FECH,0.09053255982785362
DHDDS,0.09050014879850746
DPAGT1,0.09048288184063924
INTS12,0.0904690587735563
MT.ND6,0.09046388902769611
SPAST,0.09044565012982561
CNTRL,0.09041964260197041
PROSC,0.09038472159980032
UBXN2A,0.09036091802238072
PHYH,0.0903315421288782
SNTA1,0.09029204360703133
FAM133B,0.09027740206905138
PAXBP1,0.09024580946379815
GPD2,0.09023887352786095
FAM206A,0.09022815232614576
MLLT10,0.0902102514584511
IL6R,0.09019966240450654
ZNF436,0.09019735428528136
DROSHA,0.09019202020756512
C16orf45,0.09018288606119029
ZFYVE19,0.09015907217496595
SNX4,0.0901503844104056
OLFML1,0.09012721559339763
IL17RE,0.0901074883697429
PHC1,0.09010697085150798
ITPKB,0.09009557199633621
STARD13,0.09005053432448558
CALCRL,0.09003748366426093
RFT1,0.09000802704180907
SLC25A16,0.08997957254048368
RABGAP1L,0.08997766608695211
TNS3,0.08995233435137863
RRP8,0.08992490815906216
USP2,0.08987766205450463
CCDC93,0.08987246178223349
ACSBG1,0.08979206975052621
SNRNP25,0.08979009456141833
FAM26F,0.08977353904383607
MCRIP2,0.08975313858727703
RPRD1B,0.0897312072160794
PJA1,0.08966401930394773
SEMA6B,0.08965180105310505
FNDC1,0.08963707107713667
TUBGCP6,0.08957703199847981
ZNF362,0.0895750069586354
NOTCH2NL,0.08956876522716156
ISOC1,0.08955730994360196
LPCAT2,0.08952260849175234
LDOC1L,0.08951631115101094
FAM109B,0.08949172712326092
ADAMTS4,0.08949124476540007
PPP2R1B,0.0894899980217981
TRMU,0.08947403391727005
ERG,0.08941943084049597
GTF2E2,0.08938696410994912
FAM174B,0.08937373034731474
HLA.DQB2,0.08936699261453539
ZFAND1,0.08934635893787303
HPS6,0.08929552041812153
YEATS2,0.08923476455323558
THEMIS2,0.08917951564755508
CYB561D1,0.0891172048381598
MARCH9,0.08911604757146001
ALPK1,0.08908291948194469
FBXO46,0.08903754139053874
NR2C1,0.08902502920418146
SLC6A9,0.08898702746218315
DTNBP1,0.08898642130618926
SBF2,0.08895520322878174
SEMA4A,0.08887767357984751
MRPS9,0.08887255512130786
ATG16L1,0.08886408263846857
RPP14,0.08880876602065546
VPS37C,0.08880673957633053
IFIT1,0.08878502782241568
MSRB2,0.08877824617830121
CUEDC1,0.08869038792434693
SESN1,0.0886846730417435
PREPL,0.08868343223025361
ING5,0.08860669280834571
FAM127B,0.08860584348961197
PKNOX1,0.08859620991485835
SERGEF,0.08859439786794164
STEAP1,0.0885757305904186
FZD7,0.08855003436439748
E4F1,0.08854576363080326
CCDC94,0.0885212108498525
MICU2,0.08850986067744396
PPP4R2,0.08850164490413803
SLA,0.08849125411873716
RFWD3,0.08848640879807362
CCR1,0.08846863382641121
IGSF10,0.08846647616008832
CES1,0.08846511723111967
RABEP2,0.08844446967784717
SLCO3A1,0.08841252735663632
SNAP47,0.08839153096220499
C2orf82,0.08837000516298929
PHAX,0.08836950859325012
GOLGA1,0.08836788296713656
TOR3A,0.08835640057851864
PPM1B,0.08833082122064945
NFATC2,0.08829981413543568
ITGA9,0.08826603926621965
CENPP,0.0882492236307128
SMAD7,0.08824875721132065
NLK,0.08824026211879134
CLSTN3,0.0882318960034424
ANKRD36B,0.08821297139127265
ISCA2,0.08815406887846813
WDR4,0.08813207704877944
CEP89,0.08806597250212089
NME7,0.08805087301657577
DTNB,0.0880382133720112
HKR1,0.08802755890384092
CTSO,0.08797038828390936
SPRY1,0.08795435640701037
SPNS2,0.08793390751408592
KAT2B,0.08792336265708346
YARS2,0.08791154773671106
MYO9A,0.087911497610576
ABCB7,0.0878896914284666
HOXD9,0.08787836943983472
ST6GALNAC2,0.08785956587262317
SRGAP2B,0.08783288705480959
MLH1,0.08782377056228165
WTIP,0.08775679272860301
RGPD5,0.08769296545231112
SWI5,0.08768863974362394
TYW3,0.08768479379823146
NDRG4,0.08766417673871665
SOCS2,0.0876136178995352
STK32C,0.08761076692170011
DMXL2,0.0875842348091789
DYNC2LI1,0.08756520735656817
GZMA,0.08754191490109145
DCUN1D4,0.08752028427421508
TMEM97,0.08749569290446932
PPIAL4G,0.08743933657136033
TRIT1,0.08740768297911891
ADGRL1,0.08739782740641033
LRP5,0.08739125477737583
PISD,0.08736924958903924
KLK8,0.08735682998538788
STK3,0.08735425050200835
PRKAB2,0.08733399242064359
SYNJ2BP,0.08731934748296644
RPL17,0.08729152386737399
CEP131,0.0872446276724853
SSX2IP,0.08717675546385427
DENND4C,0.08717441523497431
SLC36A4,0.08711162020421225
MORC4,0.08709170426654682
BCL11A,0.08708300519683966
ZNF469,0.08706230828477217
RNF103,0.08706036503724307
MUM1,0.08703249150113197
SPAG1,0.08703053767145037
GCFC2,0.08700526093546351
ASNS,0.08699003666319935
CRYL1,0.08698552493513621
VRK3,0.08694899752345553
PDIA5,0.08693510700463201
S1PR1,0.0868875636555693
TINCR,0.08686456372419095
PTRH2,0.08682686699698838
TRAPPC2,0.0868260183843765
ZNF579,0.08682358567725694
CBL,0.08679903436675321
GPR89B,0.0867626227540216
AURKB,0.08676211332293916
ULK2,0.08674630785498938
PRMT7,0.0867382620534701
ERN1,0.08670553075788008
RALGAPA1,0.08669032135692997
ANKRD49,0.08666265663172167
ARHGEF6,0.08664526210849408
LYRM7,0.08663854883598762
GPN2,0.08663156839865735
MUC15,0.08661807380954885
MED27,0.08657023134225242
MEGF9,0.0865541906519428
USP20,0.08653860168743246
KIAA1143,0.08653835897864126
SLC36A1,0.08653382299344163
ENPEP,0.08652920467060674
NCKIPSD,0.08651710529141396
MAP2K5,0.086516753929075
CDKN2C,0.08650632521568978
PATJ,0.08648658844538702
FGD6,0.08647918109051082
POMT2,0.08646933763882454
DDX60,0.08643699280399218
CXCL13,0.08639149378745498
NIPSNAP1,0.0863907047448402
SEC24B,0.08637744306823204
TECPR1,0.08636893048021295
PLAA,0.08635709898891404
UBE2C,0.08634626339691624
TTC28,0.08631875760744363
NACC2,0.08629163811992008
BMI1,0.08626031087378921
ZC3H3,0.0862498408583314
CYFIP2,0.08621845328223204
AFAP1,0.0861453822900446
PDCL3,0.08613539023245008
HEATR5B,0.086129205609373
LRRC28,0.08608918533120817
CDC42EP5,0.0860873545256762
CCDC137,0.08607238752603898
FAM83D,0.08606544919180047
WWP2,0.08606529216447693
ZBTB5,0.08602978948311331
P2RX4,0.08600089042128663
STK38L,0.08597253389288914
KATNA1,0.08596561262649002
CTDP1,0.08595582257632879
RFX7,0.0859525524353307
SOGA1,0.08594027140991481
KLHL9,0.08593794426701662
AP1M2,0.0859304563363996
NUAK2,0.08591986314949214
CRIPT,0.08591894653176882
ZCCHC11,0.0859107673902711
COLEC12,0.08590906897451646
RGCC,0.08590337423004893
UNC119B,0.08588443372056899
SLC35B4,0.08587684968923319
TMEM243,0.08587133142588019
PKDCC,0.08583239491331876
HOXD8,0.08580062309466326
WDR37,0.08578119418711444
ALDH3B1,0.08577448688330162
LDB2,0.08577276849851115
BTBD3,0.08576288719893774
PPP1R16A,0.08572092583424078
METTL1,0.08570100885099007
LHPP,0.08569377487910768
EXOC2,0.08567339138892295
NFKBIL1,0.08566347868440843
CEP63,0.08565856759848352
ORAI3,0.08561107046192741
HAUS1,0.08560745154318627
IFFO1,0.08560662357628837
IL2RB,0.08558707145523697
BSPRY,0.08552696412972056
WDR59,0.08547157206643086
SCCPDH,0.08545623899512719
XKR8,0.08541491563242955
THADA,0.0853924460904548
NIPAL3,0.08536574221425199
MTX3,0.08536269751686092
F2RL2,0.08530954465790432
GLCCI1,0.08530437455221616
AGTPBP1,0.08530068938229216
NHSL1,0.0852975898627821
LSM6,0.08526564559615711
ARHGAP11A,0.08526168870653462
GPATCH2L,0.08522450125749301
CTNS,0.08522113999147704
FTO,0.08518133166159429
TACC3,0.08516111795720115
CENPU,0.08516001656064659
SDF2,0.08510582508089515
RHOU,0.08509154986520245
TRIM16L,0.08506524228235245
FOXRED2,0.08505019714809642
GPR183,0.08501849547490394
SOCS4,0.08499314867847894
HMGCL,0.08499274433573303
RHOT1,0.08497828225123309
METTL2A,0.08496632363967196
MMGT1,0.08492217495856892
NELFA,0.084889117343355
NAT9,0.0848724672000414
PRMT3,0.08486030498428557
MSL2,0.08479750115459032
MFSD3,0.08479272276316145
ADAT2,0.08478462174031418
TARBP2,0.08477036142194067
LCAT,0.08476662042245049
COG3,0.08474263047768754
TMEM138,0.08473903172543883
GABBR1,0.08472948834097836
ARL6IP6,0.0847181339062791
TDRD3,0.08467610957536942
DYRK1B,0.08461361467340729
DHX40,0.08461255371242161
PRKAR1B,0.08460027034943449
SMAD1,0.08458014972490642
GJC1,0.0845527999534919
PDGFRL,0.08453361197333291
IVD,0.0844856711092324
RPTOR,0.08443247675590031
HOXC10,0.08442941584834027
C15orf61,0.084419497125962
KDR,0.08441689782300162
PPIL3,0.08441618137987673
ZNF791,0.08441525108276318
TP53BP2,0.08438516205168073
CD99L2,0.08438384010205907
CNTROB,0.08438329628068045
SNAPC2,0.0843828563783844
ZC3HC1,0.08434779083522842
FAM73B,0.08434662175812457
C21orf59,0.08433473684537796
AADACL2,0.08432395706954351
ZBTB33,0.08431752915889348
LRIG3,0.08430588623483366
ECM2,0.0842995698000382
SLC25A12,0.08428907159426877
RRN3,0.08423894241908243
CDK19,0.08419944831336824
ELK1,0.0841776343611412
CPOX,0.08415191901071253
LCE1C,0.08414572523671711
CUTC,0.08414361434944212
PTDSS2,0.08408129014791528
CNN1,0.08407557257682503
CBFA2T2,0.08406993684272367
TUBGCP4,0.08405901183197086
ZCCHC24,0.08405519461434816
VPS13B,0.08405460608592862
VSIG4,0.08402485942730253
PIK3CB,0.0840152542470646
FUT8,0.08401172554675038
RHOBTB3,0.08400477264309217
PARP4,0.08399857334004172
ERI1,0.08397075235575516
MON1A,0.08397044713572406
CLDN12,0.08396558186223116
NCAPG2,0.08393283707443489
MAD2L1BP,0.08393212863334422
NOSTRIN,0.08391138855946713
ATP2C2,0.08389297509537715
SH2B1,0.0838630074492023
PLEKHG4,0.08383380397928616
TMEM63A,0.08382857700959587
NOL4L,0.083794300287022
ADAM33,0.08375272021263028
ANKRD27,0.08373815503944848
PUS7,0.08373167717556214
PRPF3,0.08371790045461804
COL4A5,0.08371166890268067
SGCD,0.08370653128665083
S100A12,0.08370189018600753
GIMAP1,0.08369237148278515
ATRN,0.08369054897427775
MZT1,0.08366582773886051
SLC29A4,0.08366089060715215
TLE4,0.08360952433993514
DCT,0.08360209535027727
DPY19L4,0.08351203773582835
GOPC,0.08350531903775578
LCK,0.083494051663658
IFT22,0.08349173209010147
TMEM39B,0.08348011844407989
SYNGR1,0.08346178941085272
MAGEF1,0.08343095363326207
PCIF1,0.08340664282125314
TMEM94,0.08340153816067429
S100B,0.08336252793459525
GMDS,0.08335094489075219
ADGRF4,0.08333654171139945
WWC3,0.08331295779708936
ACOT2,0.08331017400941147
TRMT11,0.08326567086035377
RECQL5,0.0832511108594352
ARHGAP25,0.08324997637352612
CSTF2T,0.08319145856460712
CENPA,0.08318845295748745
FAM122B,0.08318475612183791
FAM193A,0.08317808397509383
EFNA5,0.08315368355660123
RBAK,0.08314871396659963
LEMD3,0.08314699153026921
CCDC51,0.08309952662835816
EHBP1,0.08308295271293532
AGO3,0.08308121815226381
BEST1,0.0830803814117731
PPP5C,0.08306585174446889
MITD1,0.08305833546730866
RBBP8,0.08304683904917068
PORCN,0.08302991435426132
HMGXB4,0.08302141902101713
GPR155,0.08298659595625643
SP2,0.08297286945241886
C11orf68,0.08295060137359189
ZNF532,0.08289403367835732
REXO4,0.08287645205914732
NCOA2,0.08286235552012144
HIRIP3,0.08286140308960321
TCF19,0.08281585817087905
ROR2,0.08281029642965902
ZNF212,0.08280031971616736
MFSD11,0.08278906976471798
FADS3,0.08277068658633344
FAM173A,0.08275901184288834
RPP25,0.08274360151550321
TRRAP,0.08273366215746925
ASB1,0.08272295428498187
GNB5,0.08271038674501975
MPP5,0.08270759270205713
DOK3,0.08269575591692863
RFC5,0.08267302078985853
CCDC82,0.08265127469856318
RAB3IP,0.08264980242491382
NRIP1,0.0826398173090292
PIGQ,0.08263162719635181
ARHGAP9,0.0826276745566581
CIDEB,0.08260650757980283
ARL8A,0.08258594316168973
B4GAT1,0.08257941719328549
KCNAB2,0.08257787166363353
SVIP,0.08257179529708276
LIMCH1,0.08255865042671147
PARP10,0.0825581119827612
SKP2,0.0825437883615253
WDR90,0.08253005208440867
PLXNA2,0.08252648543435447
SCLT1,0.08248286315136194
SORBS2,0.08248257900011148
RPIA,0.08248090851541325
CPNE1,0.08247729008197396
KIAA0101,0.08245380272064388
RNF5,0.08242989730308033
NBEAL1,0.0824269390172414
REV1,0.08235868571833065
ZNF12,0.08231001328170756
ALS2,0.08230414814658851
EMC10,0.08225513263217107
URGCP,0.08225427864579062
PHF3,0.08223980574754954
NETO2,0.08220807650797626
ZNF581,0.08220538598273117
CBX4,0.08219970040692173
WWOX,0.08219782408025023
DTD2,0.08217813855750081
MYCL,0.08216846774721354
HAS2,0.08214859948948278
TRMT61A,0.08213193487503404
STAU2,0.08211283206362534
MAML1,0.0821037772534501
LARP6,0.08209150656569147
VCPIP1,0.08208141040914749
PWWP2B,0.08202158725199984
PUS1,0.08199286643478479
OSBPL1A,0.08196807683099423
FAM46C,0.08193760258829144
MELTF,0.0819347002868004
PGAP3,0.08191244258790734
IFT122,0.08188149304435831
YAF2,0.08188110350026204
DOCK8,0.08185722181021349
SLC25A44,0.08183749838522504
ABHD5,0.08183542866239525
TKFC,0.08183480258781461
CYP27B1,0.0818326449027528
UTP14C,0.08183056453445194
SRD5A1,0.08181490115639962
TNKS,0.08180137259907791
OASL,0.08177868031158574
GPATCH3,0.08174534111998713
MAP7D3,0.08174272055587745
ZNF544,0.08169076309789104
JADE1,0.08168551190904051
GALNT18,0.08167617481325097
RAPGEF2,0.08165737628343324
SNX10,0.08158325087234744
VPS37A,0.0815627093147509
PDE4A,0.08155692446927341
NOL3,0.08153915263833478
AP5B1,0.08153367915610772
HPF1,0.08152569769768848
JMJD6,0.08152537285918245
PRPF39,0.08151495022318628
PXK,0.08151441416554221
LILRB4,0.08148213709120877
DECR2,0.08146504135362109
THAP5,0.08144292162327849
TAF9B,0.08143376362176498
PFKM,0.08136846074755001
SFT2D3,0.08136433003106623
TVP23B,0.0812750257357713
KIF21A,0.08127426713554337
CD79A,0.08125872405067064
COA5,0.08122268676251283
RNF121,0.081197346958386
MLKL,0.08118906292226195
ARHGEF17,0.08117679490657631
PDK2,0.08115579625618242
DEAF1,0.08110010562626822
KIAA1324L,0.08106327016634987
MARCH8,0.08105699113108042
ROBO4,0.08105533234723285
TRAPPC6A,0.08105201855137913
SNRNP27,0.08105003237144158
KIAA0226L,0.08102488056344583
ACKR4,0.08101052368372062
BOLA3,0.08099760234125603
CENPC,0.08098719381242446
ZNF467,0.0809676537363577
PIKFYVE,0.0809613503875935
COL8A2,0.08094162664397372
PLA2G4A,0.08093916470489408
SNX11,0.08089789295828619
SAA1,0.0808932939088999
MORN2,0.0808784411280458
STAMBP,0.08083280102246145
ATG5,0.08082616241595963
FOXP4,0.0808026027714555
NAAA,0.08080034018032481
PTGES,0.08078464159652549
ANGEL2,0.08076306995488215
ZNF195,0.08074701956433558
NOC3L,0.08073929684175042
S100P,0.08073844499635803
MORC2,0.08073716344227622
TNFRSF19,0.08073075096247598
KIAA0040,0.08073030188083705
TMEM199,0.08072658147093914
ZNF432,0.0807058672161402
SH2D3A,0.08064227516412574
NTN4,0.08063839861336204
DDX50,0.08062415629046331
MED11,0.08061451867149846
NFAT5,0.08059830626397414
IKBIP,0.0805789059086885
CASP7,0.0805235576325854
PRICKLE2,0.08049614430389297
FNIP1,0.08046306031975606
GRAMD3,0.08046260318557315
RAB40B,0.08045690786740607
HS1BP3,0.08043703836617273
ATG4A,0.08042066187347119
BMPR1A,0.0804012942796813
ENTPD3,0.08039918925284463
CLDN7,0.08036135458886662
ADAM8,0.08034962333615289
NAGPA,0.08034731881479243
CDYL2,0.08033957603379673
NUDT14,0.08032397396072774
LIG4,0.08031935717062275
SNX7,0.08031820175633993
PRPF18,0.08031148802750104
RAB28,0.08028409456513906
CROT,0.0802597215255139
ZNF562,0.08025140690199324
AP4E1,0.08024303489053546
ZDHHC6,0.08019894786080375
GTF2IRD2,0.08018426529356039
EFNA3,0.0800746018849894
CLEC11A,0.08004074575686863
SLC35F5,0.08003929151560663
SLC33A1,0.07999682699191882
FGFR2,0.07999185934636688
PADI1,0.07993471173478364
SOCS5,0.07992889863982898
FPR1,0.07990380380144993
PNP,0.07989739390240296
TFAP4,0.07988651603192766
TSPAN5,0.07988427727377694
CPT2,0.07987691969990919
GPRC5A,0.07976840172699126
IMPA1,0.07976575885703382
FRAT2,0.07974051162730958
DENND1A,0.0796986510809457
SOS2,0.07967306729774337
ACD,0.07963964581983053
YBEY,0.07962713668181687
BOC,0.0796215723377842
PCNX2,0.0795864046792662
ZNF226,0.07957869492652658
MGA,0.07954395245955896
GNPDA1,0.07951413933552316
QTRT1,0.07951262491851986
CASKIN2,0.07948626831147589
CLCN5,0.07948058831400043
KAT7,0.07948003925529197
EDNRB,0.07943130337325645
NAA16,0.07940612310363103
DSTYK,0.07936450344377195
UBE2O,0.0793614396385869
BTRC,0.07932328997445856
GABARAP,0.07928357480633821
ARHGEF40,0.07927524570464932
SLC17A9,0.07924004237005293
RSRC1,0.07922786412002437
GMNN,0.07920653252513046
PHLDB3,0.07917681314067097
S100PBP,0.07916517490968111
CRNKL1,0.07916428922878846
PRKRIP1,0.07915988621715932
SETD6,0.07914578241117623
CENPF,0.07910864207033579
RUFY2,0.07908121189680042
HERC3,0.079066357525186
MTPAP,0.07906290695816907
ANKRD40,0.07903932445412695
PAN3,0.07898848480484082
NFU1,0.07898634582218898
SLC26A11,0.0789619305987528
PTPRJ,0.07894507310768377
TNFAIP6,0.07887993176096768
C2CD2L,0.07887539141754679
LCLAT1,0.0788677845959992
MELK,0.07885754036972749
C18orf25,0.07885180067336066
CDC37L1,0.07883939543083773
WRAP53,0.07883689221449948
RAPGEF3,0.07882204473286136
EARS2,0.07881488857816736
PCSK5,0.07880456067814823
ENTPD5,0.07879165073358335
FGD5,0.07878806542802164
IL18BP,0.07867801964227863
C15orf48,0.07865759403955246
IFI44L,0.07863202339735656
MECP2,0.07862878304058235
ARMC5,0.07862458401895273
LRIG1,0.07860223276609299
TBC1D25,0.07858306548153639
SPR,0.0785699208389989
AAAS,0.07854690363745238
C19orf47,0.07849532940512056
DNAJC16,0.07843018074202991
ARAP3,0.07842686141587786
MDC1,0.07838838746688331
IPO13,0.07838614831718477
TBL1X,0.07837768243152994
TAZ,0.07837711855527285
SARS2,0.07837318436227218
CNRIP1,0.07835668586815533
HSD11B1L,0.07834760737789791
PPM1M,0.07832299620100447
MAP1A,0.07831176990332596
PLK3,0.07828417016098367
FRS2,0.07828216964695203
SLC37A4,0.07827948842951983
MDN1,0.07827700468721954
IFT43,0.07826415490955695
RNGTT,0.07824528560806802
TEX2,0.07822318850493085
C3orf38,0.07820648834571876
GABPA,0.07816834900382268
BCAM,0.07816754365108555
TBC1D10C,0.07815947886974381
TEAD1,0.0781527631938962
GFER,0.07815050041769105
LMBR1L,0.07814549006697669
GANC,0.07813110363107863
PER2,0.07812522710415011
ALG14,0.07809200692959795
DDX19A,0.07806142759726714
DHX16,0.07805963244550639
ANKRD13C,0.07802401933497631
CCDC22,0.0780079942437173
NUP37,0.07798605990330218
TMEM168,0.07796529469720993
CCNF,0.07790822879383628
GPN3,0.07790555157950112
VIPAS39,0.07789937762815659
TM4SF18,0.07788822249115569
PGAP1,0.07788671860941736
PKD2,0.07788161673373091
MTHFD2L,0.077879218588776
GLDN,0.07782373033017004
KNSTRN,0.07777807913681926
C16orf52,0.07777775304756786
NDRG3,0.07772753386552737
MTRR,0.07772298037801341
C12orf4,0.07770741766899189
SERTAD3,0.07770157996293606
AMMECR1L,0.07769690033955415
ARL5B,0.07767611084353188
CEP95,0.07767553689029387
RFFL,0.07765095428591585
CHIC2,0.07764202790253709
KDM1B,0.07759361168541974
C17orf58,0.07756108321360959
BBS2,0.07754297192803146
CKLF,0.0775141802623639
TSPYL4,0.07750296349102609
TCF7L1,0.07747974427669163
CLEC16A,0.07746731802809786
ARID4A,0.07746131964975417
RMND5B,0.07745160479395805
CACNB3,0.07739745022295422
RWDD2B,0.077375716029872
FAM13B,0.07736666049370175
RGMB,0.07736387587448829
PLEKHF1,0.07735147603555559
MAPK8,0.0773356514381991
IFIH1,0.07729362530328553
GPX7,0.07729127706741734
LGALS9B,0.07727580332861925
